"Unique ID";"Name";"Nation";"Division";"Status";"Stad Cap";"Division ID"
"67221441";"Deusto";"Espagne";"D3 Fédé espagnole Gr4";"Semi-Professional";"1000";"2000099914"
"67276809";"Llerenense";"Espagne";"D3 Fédé espagnole Gr14";"Semi-Professional";"1000";"2000099924"
"70061816";"Nevsehir Bld.";"Turquie";"Régionale amateur G6";"Professional";"7503";"70086164"
"70081025";"Alanya 1221";"Turquie";"3ème division Grp 4";"Professional";"3750";"70043165"
"72022096";"Chattanooga FC";"États-Unis";"Conférence Est MLSNP";"Professional";"20668";"2000152068"
"77033922";"CD San Simón";"Pérou";"Coupe du Pérou";"Professional";"25000";"5290552"
"77044614";"Sport Rosario";"Pérou";"Coupe du Pérou";"Professional";"15000";"5290552"
"78009701";"Durazno F.C.";"Uruguay";"1ère div. amateur";"Semi-Professional";"8500";"5512772"
"80030074";"Herrera";"Panama";"Première Division";"Professional";"1000";"86000021"
"80033814";"CD Universitario (Panama)";"Panama";"Première Division";"Professional";"4700";"86000021"
"82074555";"Etoile Matoury";"Guyane";"Régional 1 de Guyane";"Semi-Professional";"2353";"82062411"
"82076126";"Metropolitan FA";"Porto Rico";"LFPR";"Semi-Professional";"1250";"82076123"
"83314396";"Florgrade";"Portugal";"Championnat National - B";"Semi-Professional";"1000";"55065659"
"84107167";"Armacenenses";"Portugal";"Première division Algarve";"Amateur";"500";"83141265"
"84107171";"Sp. Viana do Alentejo";"Portugal";"Division d'élite Évora";"Amateur";"500";"83141259"
"86000033";"Petare";"Venezuela";"-";"Professional";"9800";"-1"
"86075323";"Fundación AIFI";"Venezuela";"Deuxième Division";"Semi-Professional";"42000";"86000002"
"96012108";"Chojniczanka";"Pologne";"2ème division";"Professional";"3000";"162504"
"96020194";"Pogon Siedlce";"Pologne";"D2";"Professional";"2901";"129559"
"98000309";"La Sarraz-Eclépens";"Suisse";"1ère Ligue - Groupe 1";"Semi-Professional";"800";"5724964"
"98005081";"Terre Sainte";"Suisse";"Ligue 2 Inter Gr 1";"Semi-Professional";"1400";"98005769"
"98005653";"Portalban/Gletterens";"Suisse";"1ère Ligue - Groupe 1";"Semi-Professional";"1300";"5724964"
"98042237";"Team AFF/FFV";"Suisse";"Division inférieure";"Amateur";"10000";"137891"
"2000003591";"Karystos";"Grèce";"Division C Groupe 5";"Semi-Professional";"150";"36087247"
"2000004583";"Belén La Nubia";"Colombie";"Liga Antioqueña";"Semi-Professional";"1200";"2000173837"
"2000015950";"Ostrovets";"Biélorussie";"1ère Division";"Professional";"1006";"7483366"
"2000035150";"FC Montlouis";"France";"National 2 - Groupe A";"Semi-Professional";"1500";"19"
"2000062972";"Südostschweiz";"Suisse";"Division inférieure";"Amateur";"1820";"137891"
"2000107275";"Lyon - La Duchère";"France";"National 3 - Groupe H";"Semi-Professional";"5438";"2000279699"
"2000107659";"Escuela Rey Pelé";"Colombie";"3ème Division";"Amateur";"7000";"5260949"
"2000111775";"Ceuta B";"Espagne";"D3 Fédé espagnole Gr10";"Professional";"1200";"2000099920"
"2000117813";"Metalurgistul Cugir";"Roumanie";"D3 roumaine groupe 7";"Professional";"1200";"57015313"
"2000118458";"Cattolica";"Italie";"Seconda Categoria";"Amateur";"2250";"43411872"
"2000127638";"Gremio Vallenato";"Colombie";"3ème Division";"Amateur";"3000";"5260949"
"2000128011";"Santander del Norte";"Colombie";"3ème Division";"Amateur";"2500";"5260949"
"2000138939";"Proxy SC";"Égypte";"D2";"Professional";"1500";"12040323"
"2000157312";"Hegelmann";"Lituanie";"TOPsport A lyga";"Professional";"1500";"2300046"
"2000170076";"KFA";"Islande";"Deuxième division";"Semi-Professional";"500";"39030708"
"2000171066";"Limonest Dardilly";"France";"National 2 - Groupe C";"Semi-Professional";"1000";"914523"
"2000174297";"Deportivo Ferry";"Colombie";"3ème Division";"Amateur";"2500";"5260949"
"2000174391";"Sporting HM F.C.";"Colombie";"Liga del N. de Santander";"Amateur";"1250";"2000173868"
"2000181441";"Jong KV Mechelen";"Belgique";"Deuxième division VV A";"Professional";"3450";"18097860"
"2000183268";"Považská Bystrica";"Slovaquie";"2ème Division";"Professional";"1400";"7560277"
"2000190014";"Asteras Kaisarianis";"Grèce";"Division C Groupe 5";"Semi-Professional";"4851";"36087247"
"2000207543";"Minerul Lupeni";"Roumanie";"D3 roumaine groupe 6";"Semi-Professional";"0";"57015182"
"2000209706";"Rivers Angels";"Nigeria";"Première Division B";"Semi-Professional";"38000";"2000350537"
"2000214350";"Dinamo Guadalajara";"Espagne";"Troisième division - Gr 2";"Amateur";"400";"2000302738"
"2000231892";"Coruña B";"Espagne";"Troisième division - Gr 1";"Amateur";"3000";"2000302735"
"2000233876";"Kamenica Sasa";"Macédoine du N.";"Ligue 1";"Semi-Professional";"2500";"2000233879"
"2000233891";"Ramat HaSharon";"Israël";"Premier League";"Semi-Professional";"4200";"2000233862"
"2000252633";"Lidköpings FK";"Suède";"Première div. - Centre";"Semi-Professional";"12500";"2000327938"
"2000252636";"Mallbackens IF Sunne";"Suède";"Elitettan";"Semi-Professional";"6500";"2000230565"
"2000252637";"Sundsvalls DFF";"Suède";"Première division - Nord";"Amateur";"8500";"2000327935"
"2000254309";"Crusaders Strikers";"Irlande du Nord";"Premiership";"Semi-Professional";"3208";"2000210815"
"2000254312";"Lisburn Rangers";"Irlande du Nord";"Premiership";"Semi-Professional";"600";"2000210815"
"2000257400";"Atlético Jireh";"Colombie";"3ème Division";"Amateur";"1500";"5260949"
"2000263035";"El-Merriekh Bentiu";"Soudan du Sud";"Première division";"Semi-Professional";"7000";"13211718"
"2000272902";"Tobago Chicas";"Trinité-et-Tobago";"LFF de TT";"Amateur";"7500";"2000274200"
"2000272941";"UTT Patriots";"Trinité-et-Tobago";"LFF de TT";"Amateur";"700";"2000274200"
"2000277529";"Cerklje";"Slovénie";"Ligue féminine";"Semi-Professional";"400";"2000232806"
"2000279117";"Exafoot";"Haïti";"Championnat National Fémi";"Amateur";"2000";"2000274213"
"2000280221";"Diekirch";"Luxembourg";"Ligue féminine";"Semi-Professional";"1450";"2000233754"
"2000280685";"Burgos B";"Espagne";"D2 Fédé espagnole Gr1";"Professional";"1200";"2000099903"
"2000280749";"Union Hutoise";"Belgique";"Deuxième division ACFF";"Amateur";"3000";"18097863"
"2000314672";"Llanelli Town";"Pays de Galles";"D2 Sud";"Semi-Professional";"3700";"2000314851"
"2000315996";"U. Viera";"Espagne";"D3 - Groupe 3";"Amateur";"2000";"2000473694"
"2000316002";"Cáceres At.";"Espagne";"D3 - Groupe 3";"Semi-Professional";"500";"2000473694"
"2000318928";"Futbolellas";"Espagne";"Troisième division - Gr 2";"Amateur";"500";"2000302738"
"2000319239";"Askøy";"Norvège";"3ème division Groupe 4";"Amateur";"4500";"53057344"
"2000323055";"Olímpico de León";"Espagne";"Troisième division - Gr 1";"Amateur";"200";"2000302735"
"2000323057";"Burgos";"Espagne";"Troisième division - Gr 1";"Amateur";"400";"2000302735"
"2000323923";"Samper";"Espagne";"Troisième division - Gr 2";"Semi-Professional";"2500";"2000302738"
"2000326661";"Lleida B";"Espagne";"Troisième division - Gr 2";"Amateur";"300";"2000302738"
"2000326779";"IFK Östersund";"Suède";"Première division - Nord";"Amateur";"8466";"2000327935"
"2000337527";"Greenock Morton";"Écosse";"SW Championship";"Semi-Professional";"0";"2000280992"
"2000337546";"Stenhousemuir";"Écosse";"SW Championship";"Semi-Professional";"3076";"2000280992"
"2000337841";"IK Brage";"Suède";"Première division - Nord";"Amateur";"1000";"2000327935"
"2000337842";"Karlbergs BK";"Suède";"Première division - Nord";"Amateur";"1000";"2000327935"
"2000337846";"Sollentuna FK";"Suède";"Première division - Nord";"Amateur";"4500";"2000327935"
"2000337918";"CPB BréquignyRennes";"France";"D3 - Groupe A";"Semi-Professional";"1000";"2000278258"
"2000337948";"Argual";"Espagne";"Troisième division - Gr 2";"Semi-Professional";"3500";"2000302738"
"2000337963";"Granada B";"Espagne";"D3 - Groupe 3";"Amateur";"800";"2000473694"
"2000337964";"Sportextremadura";"Espagne";"D3 - Groupe 3";"Amateur";"900";"2000473694"
"2000338019";"Eskilsminne IF";"Suède";"Première division - Sud";"Semi-Professional";"3500";"2000327937"
"2000338645";"Eastern Flames";"Arabie saoudite";"Premier League";"Professional";"15000";"2000338506"
"2000339031";"Guaraní (PAR)";"Paraguay";"Championnat";"Semi-Professional";"4500";"2000338393"
"2000340022";"Fola Esch";"Luxembourg";"Lower Division";"Semi-Professional";"7826";"2000340048"
"2000341767";"QRM";"France";"D3 - Groupe A";"Semi-Professional";"12171";"2000278258"
"2000342385";"Valtti";"Finlande";"Div. inférieure féminine";"Semi-Professional";"800";"2000439966"
"2000342691";"IK Sirius FK";"Suède";"Women's Lower Division";"Semi-Professional";"10522";"2000340049"
"2000344279";"Naegohyang";"Corée du Nord";"D1 de Corée du Nord";"Semi-Professional";"0";"2000343108"
"2000344295";"Västerås SK";"Suède";"Première div. - Centre";"Amateur";"7000";"2000327938"
"2000347052";"Indeni Roses";"Zambie";"Championnat féminin";"Professional";"1000";"2000346822"
"2000347059";"Green Eagles";"Zambie";"Championnat féminin";"Professional";"4500";"2000346822"
"2000347891";"Cienfuegos";"Cuba";"Liga Nacional";"Amateur";"4000";"2000274188"
"2000351214";"Vitória";"Brésil";"Première division";"Professional";"1000";"2000314935"
"2000351650";"Wydad";"Maroc";"Championnat du Maroc";"Professional";"3000";"2000338483"
"2000354670";"Paysandu";"Brésil";"D2 nationale";"Professional";"500";"2000314936"
"2000355472";"Proven Girls FC";"Jamaïque";"PLF de Jamaïque";"Amateur";"3000";"2000343082"
"2000355590";"Louves Minproff";"Cameroun";"D1 du Cameroun";"Semi-Professional";"0";"2000343137"
"2000357676";"Hà N?i I";"Vietnam";"Ligue féminine nationale";"Semi-Professional";"0";"2000343101"
"2000358762";"Club 5 de Abril";"Rép. Dominicaine";"Liga Femenina";"Amateur";"1800";"2000359528"
"2000359968";"Al-Hilal SC (SYR)";"Syrie";"Première Division";"Semi-Professional";"0";"2000343103"
"2000360883";"Etoile";"Guadeloupe";"Première Division";"Amateur";"1200";"2000274184"
"2000361143";"Neftchi F.";"Ouzbékistan";"Ligue fém. d'Ouzbékistan";"Semi-Professional";"0";"2000338398"
"2000361149";"Fruta Conquerors";"Guyana";"Division 1";"Amateur";"750";"2000274183"
"2000366460";"MWOS FC";"Zimbabwe";"Première division";"Professional";"10000";"13190228"
"2000367398";"Dulwich Hamlet";"Angleterre";"D1 nat. fém SE";"Semi-Professional";"3500";"2000168704"
"2000373523";"Vigo";"Espagne";"Troisième division - Gr 1";"Amateur";"4000";"2000302735"
"2000374919";"Divas Ninove";"Belgique";"Belgian Lower Division";"Amateur";"4000";"2000421253"
"2000374935";"Patro Eisden";"Belgique";"-";"Amateur";"5500";"-1"
"2000374937";"RWDM";"Belgique";"Belgian Lower Division";"Amateur";"12622";"2000421253"
"2000383177";"ShenZ 2028";"Chine";"D2 Sud";"Semi-Professional";"1000";"1002873"
"2000387579";"Kaya–Iloilo";"Philippines";"D1 des Philippines";"Semi-Professional";"0";"2000343106"
"2000431708";"PR Surf";"Porto Rico";"LPR Fem";"Amateur";"900";"2000274211"
"2000431962";"Unixlabs";"Biélorussie";"1ère Division";"Professional";"5200";"7483366"
"2000467010";"Manila Digger";"Philippines";"D1 des Philippines";"Semi-Professional";"0";"2000343106"
"2000472017";"Wythenshawe";"Angleterre";"D1 nat. fém Nord";"Semi-Professional";"1500";"2000168702"
"2000472070";"Ascot";"Angleterre";"D1 nat. fém SO";"Semi-Professional";"1150";"2000168705"
"2000472358";"Gomora United";"Afrique du Sud";"1ère Division";"Professional";"5000";"131235"
"2000479987";"Lerumo Lions";"Afrique du Sud";"1ère Division";"Professional";"8000";"131235"
"2000480412";"Ponte SP Mapello";"Italie";"Eccellenza Lombardia 2";"Semi-Professional";"2000";"43064531"
"283";"Torhout";"Belgique";"Deuxième division VV A";"Amateur";"2000";"18097860"
"1546";"Buckie";"Écosse";"Highlands";"Semi-Professional";"2600";"61006615"
"2104";"Avarta";"Danemark";"Danmarksserien, pulje 3";"Amateur";"6000";"27001459"
"2141";"Vejgaard";"Danemark";"CampoBet 3. Division";"Semi-Professional";"1200";"2000016262"
"129843";"Grobnican";"Croatie";"3ème Division";"Semi-Professional";"2000";"145436"
"129856";"Dugo Selo";"Croatie";"3ème Division";"Semi-Professional";"2000";"145436"
"130379";"Malatyaspor";"Turquie";"Régionale amateur G2";"Semi-Professional";"10411";"70086160"
"130839";"Stockerau";"Autriche";"Niederösterreich";"Semi-Professional";"5000";"16000662"
"135351";"Kuala Lumpur";"Malaisie";"Super League";"Professional";"18000";"5624536"
"135368";"Terengganu";"Malaisie";"Super League";"Professional";"50000";"5624536"
"137948";"1.FC Simmering";"Autriche";"Division autrichienne de ";"Semi-Professional";"5000";"16000661"
"301286";"São Luiz";"Brésil";"D4";"Professional";"8000";"19127222"
"426805";"Rochedale Rovers";"Australie";"NPL Queensland";"Semi-Professional";"2000";"15041771"
"432293";"North Wellington";"Nouvelle-Zélande";"Ligue centrale NZ";"Amateur";"1000";"88006344"
"450307";"Tekirdagspor";"Turquie";"Régionale amateur G10";"Semi-Professional";"9600";"70086168"
"477429";"Torpedo Vladimir";"Russie";"Division 2 B - Groupe 2";"Professional";"3000";"2000272303"
"754972";"Skjetten";"Norvège";"3ème division Groupe 3";"Semi-Professional";"600";"53057343"
"756436";"Staal";"Norvège";"3ème division Groupe 5";"Semi-Professional";"350";"53057345"
"775207";"Josai Univ.";"Japon";"-";"Amateur";"1000";"-1"
"814429";"Castellón B";"Espagne";"D2 Fédé espagnole Gr3";"Professional";"1000";"2000099905"
"824409";"Santa Brígida";"Espagne";"D3 Fédé espagnole Gr12";"Semi-Professional";"1000";"2000099922"
"834835";"Tamai";"Italie";"Eccellenza Friuli-Venezia";"Semi-Professional";"1000";"43064526"
"834850";"Angri";"Italie";"Eccellenza Campania 2 Grp";"Semi-Professional";"4000";"43064523"
"879708";"Jena II";"Allemagne";"-";"Semi-Professional";"0";"-1"
"3200572";"Pays Vert Ostiches-Ath";"Belgique";"Deuxième division ACFF";"Amateur";"2000";"18097863"
"3800318";"Fossano";"Italie";"Eccellenza Piemonte 2";"Semi-Professional";"400";"43064536"
"4200561";"Binéfar";"Espagne";"D3 Fédé espagnole Gr17";"Semi-Professional";"1032";"2000099927"
"4212148";"C. Durango";"Espagne";"D3 Fédé espagnole Gr4";"Semi-Professional";"3000";"2000099914"
"4212590";"Txantrea";"Espagne";"D3 Fédé espagnole Gr15";"Semi-Professional";"4100";"2000099925"
"5370405";"RC Kadiogo";"Burkina Faso";"Première division";"Professional";"15000";"13211662"
"5512562";"Colón de Montevideo";"Uruguay";"2ème division pro";"Professional";"4500";"5512771"
"5625256";"Tempête";"Haïti";"Première division";"Professional";"4200";"73100020"
"5639254";"Ha Noi T&T";"Vietnam";"-";"Professional";"22500";"-1"
"6100080";"Montecchio Maggiore";"Italie";"Eccellenza Veneto 1";"Semi-Professional";"1500";"43064545"
"7446370";"Almazán";"Espagne";"D3 Fédé espagnole Gr8";"Semi-Professional";"2000";"2000099918"
"8325039";"Truro";"Angleterre";"Enterprise National";"Professional";"4100";"109201"
"8700520";"Hankofen";"Allemagne";"Div. régionale Sud-ouest";"Semi-Professional";"2000";"91107111"
"12015951";"Gaborone Utd";"Botswana";"Première division";"Professional";"2000";"13211659"
"13137121";"KK Homeboyz";"Kenya";"Première division";"Professional";"5000";"13211639"
"13158460";"Jwaneng Galaxy";"Botswana";"Première division";"Professional";"2000";"13211659"
"15008693";"Redlands United";"Australie";"Premier League du Queensl";"Semi-Professional";"3000";"15083847"
"16001029";"SV Eberau";"Autriche";"Division autrichienne du ";"Semi-Professional";"1500";"16000666"
"16001070";"FC Großklein";"Autriche";"Ligue haute C-O (St)";"Semi-Professional";"2000";"16036176"
"16009431";"FAL Linz";"Autriche";"-";"Amateur";"2000";"-1"
"16009433";"AKA Vorarlberg";"Autriche";"Championnat junior";"Amateur";"2800";"16068419"
"16032076";"SC Brunn/Geb.";"Autriche";"2. Ligue du comté Est (NÖ";"Semi-Professional";"2000";"16036168"
"23002934";"Al-Jandal";"Arabie saoudite";"First Division League";"Professional";"10000";"7920264"
"23502109";"Citizen";"Hong Kong (RP de Chine)";"Première Division";"Semi-Professional";"800";"2000338501"
"35018859";"Westfalia Rhynern";"Allemagne";"Westphalie";"Semi-Professional";"3500";"8700005"
"35140218";"Gießen";"Allemagne";"Hesse";"Semi-Professional";"4999";"8700003"
"39036495";"BUL FC";"Ouganda";"Premier League";"Professional";"2000";"39037297"
"43076655";"Ambrosiana (VR)";"Italie";"Eccellenza Veneto 1";"Semi-Professional";"800";"43064545"
"43076704";"Muravera";"Italie";"Terza Categoria";"Amateur";"1000";"43411873"
"43077329";"Fezzanese";"Italie";"Eccellenza Liguria";"Semi-Professional";"6000";"43064529"
"43106344";"Cittanova";"Italie";"Eccellenza Calabria";"Semi-Professional";"1600";"43064521"
"43106520";"Castelfidardo";"Italie";"Série D Grp.F";"Semi-Professional";"2000";"1400405"
"43157282";"Pont Donnaz";"Italie";"-";"Semi-Professional";"600";"-1"
"43157336";"Sona";"Italie";"-";"Semi-Professional";"286";"-1"
"43204816";"Città di S.Agata";"Italie";"-";"Semi-Professional";"1000";"-1"
"43204865";"Altovicentino";"Italie";"-";"Amateur";"6000";"-1"
"43269876";"Tau";"Italie";"Série D Grp.E";"Semi-Professional";"300";"1400404"
"43269883";"Pol. Santa Maria";"Italie";"Eccellenza Campania 2 Grp";"Semi-Professional";"1500";"43064523"
"43457018";"Atletico Ascoli";"Italie";"Série D Grp.F";"Semi-Professional";"1000";"1400405"
"53010566";"Madla";"Norvège";"3ème division Groupe 5";"Amateur";"1000";"53057345"
"57076759";"Înainte Modelu";"Roumanie";"D3 roumaine groupe 3";"Professional";"1000";"57015179"
"67017682";"Yaiza";"Espagne";"D3 Fédé espagnole Gr12";"Semi-Professional";"2000";"2000099922"
"67020447";"Burgos Promesas";"Espagne";"-";"Professional";"1200";"-1"
"67065946";"La Virgen del Camino";"Espagne";"D3 Fédé espagnole Gr8";"Semi-Professional";"1500";"2000099918"
"67089861";"Trival Valderas";"Espagne";"D3 Fédé espagnole Gr7";"Semi-Professional";"1000";"2000099917"
"67096496";"Llosetense";"Espagne";"D3 Fédé espagnole Gr11";"Semi-Professional";"1500";"2000099921"
"67097976";"Pamplona";"Espagne";"D3 Fédé espagnole Gr15";"Semi-Professional";"3000";"2000099925"
"67098353";"Huétor Tájar";"Espagne";"D3 Fédé espagnole Gr9";"Semi-Professional";"600";"2000099919"
"67105811";"Robres";"Espagne";"D3 Fédé espagnole Gr17";"Semi-Professional";"0";"2000099927"
"67224622";"Sámano";"Espagne";"D2 Fédé espagnole Gr1";"Professional";"250";"2000099903"
"67243417";"Torredonjimeno";"Espagne";"D3 Fédé espagnole Gr9";"Semi-Professional";"4500";"2000099919"
"67276609";"C.S. Puertollano";"Espagne";"D3 Fédé espagnole Gr18";"Professional";"7240";"2000099928"
"70081159";"Inegöl Kafkas SK";"Turquie";"3ème division Grp 1";"Professional";"8000";"70043162"
"70136214";"Sebat Gençlik";"Turquie";"3ème division Grp 3";"Professional";"1820";"70043164"
"78014919";"Artigas";"Uruguay";"2ème division pro";"Professional";"1880";"5512771"
"78037929";"Terremoto";"Uruguay";"1ère div. amateur";"Amateur";"8500";"5512772"
"82070163";"Ouanaminthe";"Haïti";"Première division";"Semi-Professional";"1000";"73100020"
"95080101";"Simba Bhora";"Zimbabwe";"Première division";"Professional";"1000";"13190228"
"97207966";"Viettel";"Vietnam";"Premier League";"Professional";"40192";"8550000"
"2000018938";"Insieme Formia";"Italie";"-";"Semi-Professional";"5000";"-1"
"2000113410";"San Marino";"Saint-Marin";"Série D Grp.F";"Semi-Professional";"750";"1400405"
"2000186474";"Roma City";"Italie";"Eccellenza Lazio Grp.A";"Semi-Professional";"2500";"43064527"
"2000210918";"Tokat Bld.";"Turquie";"3ème division Grp 3";"Professional";"3000";"70043164"
"2000261996";"Kalamazoo FC";"États-Unis";"USSL W League";"Semi-Professional";"0";"2000335881"
"2000262001";"Chicago Dutch Lions FC";"États-Unis";"USSL W League";"Semi-Professional";"0";"2000335881"
"2000276079";"Pardubice";"Rép. tchèque";"Deuxième Division";"Semi-Professional";"3000";"2000276257"
"2000277944";"Trikala 2011";"Grèce";"Première Division";"Semi-Professional";"14500";"2000232803"
"2000283472";"Città di Formia";"Italie";"Eccellenza Lazio Grp.B";"Semi-Professional";"5000";"43064528"
"2000338877";"Lonestar SC";"États-Unis";"USSL W League";"Semi-Professional";"0";"2000335881"
"2000339109";"Defensor Sporting";"Uruguay";"Première Division";"Amateur";"10312";"2000338480"
"59";"KS Besa";"Albanie";"Kategoria 1";"Professional";"8000";"8351372"
"296";"Wezel";"Belgique";"Troisième division VV B";"Amateur";"2000";"18097865"
"523";"Holstebro";"Danemark";"Ligue - Groupe 4";"Amateur";"8000";"27065986"
"1545";"Brora Rangers";"Écosse";"Highlands";"Semi-Professional";"3200";"61006615"
"1566";"Fraserburgh";"Écosse";"Highlands";"Semi-Professional";"3200";"61006615"
"1609";"Tampines";"Singapour";"Champ. Singapour";"Professional";"8000";"5395850"
"101148";"Pforzheim";"Allemagne";"Bade-Württemberg";"Semi-Professional";"4500";"8700002"
"120065";"San José (Oruro)";"Bolivie";"Division inférieure";"Semi-Professional";"32595";"19166141"
"130353";"Izmirspor";"Turquie";"Régionale amateur G8";"Semi-Professional";"800";"70086166"
"130534";"Druzhba Maikop";"Russie";"Division 2 B - Groupe 1";"Professional";"15000";"2000272302"
"135528";"Deltras";"Indonésie";"Championnat Groupe 2";"Professional";"19400";"41042742"
"136188";"Unicov";"Rép. tchèque";"3ème Division tchèque";"Semi-Professional";"4350";"136042"
"140710";"Nuorese";"Italie";"Eccellenza Sardegna";"Semi-Professional";"3440";"43064538"
"309641";"Souza";"Brésil";"D4";"Professional";"12000";"19127222"
"426862";"St. Albans Saints";"Australie";"NPL Victoria";"Semi-Professional";"2500";"130188"
"455203";"Ayvalikgücü Bld.";"Turquie";"3ème division Grp 4";"Professional";"5000";"70043165"
"476489";"Dinamo Petersbourg";"Russie";"Division 2 B - Groupe 3";"Professional";"1590";"2000272305"
"513014";"Pallo-Pojat";"Finlande";"2e Division Groupe B";"Semi-Professional";"600";"33000117"
"620906";"Sollentuna FK";"Suède";"1ère Division Nord";"Semi-Professional";"4500";"8114888"
"753915";"Brumunddal";"Norvège";"D4 Indre Øst.";"Semi-Professional";"1500";"53162006"
"814065";"Llanes";"Espagne";"D3 Fédé espagnole Gr2";"Semi-Professional";"2000";"2000099912"
"814367";"Guarnizo";"Espagne";"D3 Fédé espagnole Gr3";"Semi-Professional";"2700";"2000099913"
"814650";"Binissalem";"Espagne";"D3 Fédé espagnole Gr11";"Semi-Professional";"2000";"2000099921"
"814889";"Burladés";"Espagne";"1ª Aut. Navarra";"Semi-Professional";"1250";"2000185390"
"824126";"Numantia B";"Espagne";"D3 Fédé espagnole Gr8";"Professional";"1500";"2000099918"
"831235";"Sansepolcro";"Italie";"Série D Grp.E";"Semi-Professional";"2000";"1400404"
"834899";"Orvietana";"Italie";"Série D Grp.E";"Semi-Professional";"1207";"1400404"
"879236";"Baunatal";"Allemagne";"Hesse";"Semi-Professional";"7578";"8700003"
"879933";"Erndtebrück";"Allemagne";"Div inf. d'Allemagne";"Semi-Professional";"3000";"8700660"
"930256";"Odder";"Danemark";"CampoBet 3. Division";"Amateur";"3000";"2000016262"
"1022279";"Muscat";"Oman";"Première division Gr. B";"Professional";"34000";"23237488"
"1301562";"YoungHeart";"Nouvelle-Zélande";"-";"Semi-Professional";"8000";"-1"
"1509788";"Tarragona B";"Espagne";"Superlliga Catalana";"Semi-Professional";"300";"2000289890"
"3200585";"ASV Geel";"Belgique";"Troisième division VV B";"Amateur";"10022";"18097865"
"5390099";"UDIB";"Guinée-Bissau";"Première division";"Semi-Professional";"12000";"13211628"
"5430415";"Leo Victor";"Suriname";"Major League du Suriname";"Professional";"3500";"37040965"
"5430477";"Guantánamo";"Cuba";"Ligue nationale";"Semi-Professional";"5000";"19166492"
"5430480";"Holguín";"Cuba";"Ligue nationale";"Semi-Professional";"1500";"19166492"
"5622885";"Kigwancha";"Corée du Nord";"Ligue nord-coréenne";"Semi-Professional";"30000";"23100525"
"5623522";"Hilal Al-Quds";"Palestine";"D1 de Cisjordanie";"Professional";"12500";"23091052"
"5627025";"Binh Duong";"Vietnam";"-";"Professional";"18250";"-1"
"5640798";"Písek";"Rép. tchèque";"3ème DivisionCFL";"Semi-Professional";"4350";"136041"
"5724410";"Chur";"Suisse";"Ligue 2 Inter Gr 5";"Semi-Professional";"2996";"98005773"
"5725071";"Dornach";"Suisse";"Ligue 2 Inter Gr 3";"Semi-Professional";"2500";"98005771"
"5727144";"Pully";"Suisse";"Ligue 2 Inter Gr 1";"Semi-Professional";"1000";"98005769"
"5727261";"Muri";"Suisse";"Division inférieure";"Semi-Professional";"2350";"137891"
"5744873";"Petrovac";"Monténégro";"Premiership";"Professional";"1630";"5745020"
"6000000";"Oberneuland";"Allemagne";"Brême";"Semi-Professional";"5050";"35024472"
"7443036";"Monzón";"Espagne";"D3 Fédé espagnole Gr17";"Semi-Professional";"5000";"2000099927"
"7446413";"Arroyo";"Espagne";"Preferente Extremadura Gr";"Semi-Professional";"4100";"67101214"
"7452061";"Siete Villas";"Espagne";"Preferente Cantabria";"Semi-Professional";"600";"67101191"
"7521264";"Gyula";"Hongrie";"Division III - Sud-Est";"Semi-Professional";"2700";"2000270609"
"7521288";"Tiszaújváros";"Hongrie";"Division III - Nord-Est";"Semi-Professional";"4000";"2000270607"
"7601665";"MO Béjaïa";"Algérie";"Division inférieure d'Alg";"Semi-Professional";"25000";"13220910"
"7983757";"Enna";"Italie";"Série D Grp.I";"Semi-Professional";"1400";"1400408"
"8427635";"Aiglon";"Martinique";"Régionale 1";"Semi-Professional";"10000";"82062798"
"13117788";"Police FC";"Rwanda";"Première division";"Professional";"1000";"13211703"
"13183429";"Ngezi Platinum";"Zimbabwe";"Première division";"Professional";"1000";"13190228"
"15071876";"Perth Glory (NPL)";"Australie";"NPL WA";"Semi-Professional";"3000";"130189"
"16009432";"AKA Tirol";"Autriche";"Championnat junior";"Amateur";"2000";"16068419"
"16009435";"AKA St. Pölten NÖ";"Autriche";"Championnat junior";"Amateur";"2000";"16068419"
"16074954";"Union Ostermiething";"Autriche";"Oberösterreich";"Semi-Professional";"1000";"16000663"
"19019955";"Universitario de Sucre";"Bolivie";"D2";"Semi-Professional";"32700";"86009019"
"23396078";"Kuching";"Malaisie";"Super League";"Professional";"26000";"5624536"
"24038155";"Ðakovo Croatia";"Croatie";"3ème Division";"Semi-Professional";"1022";"145436"
"25004976";"Brozany";"Rép. tchèque";"Troisième division CFL B";"Semi-Professional";"4350";"25060473"
"27147895";"SfB-Oure FA";"Danemark";"Danmarksserien, pulje 3";"Amateur";"7000";"27001496"
"35116409";"Bissingen";"Allemagne";"Bade-Württemberg";"Semi-Professional";"3000";"8700002"
"38005149";"Hatvan";"Hongrie";"Division III - Nord-Est";"Professional";"2500";"2000270607"
"38005161";"Sényo";"Hongrie";"Division III - Nord-Est";"Semi-Professional";"750";"2000270607"
"38005167";"Tiszafüred";"Hongrie";"Division III - Nord-Est";"Semi-Professional";"1200";"2000270607"
"43048153";"Rotonda";"Italie";"-";"Amateur";"600";"-1"
"43048806";"Ilvamaddalena";"Italie";"Eccellenza Sardegna";"Semi-Professional";"1000";"43064538"
"43066349";"Chisola";"Italie";"Série D Grp.A";"Semi-Professional";"1000";"1400400"
"43076737";"Roccella";"Italie";"Prima Categoria Calabria ";"Amateur";"2000";"43411783"
